_id,Date,Index_Name,Country,Open,High,Low,Close,Volume,Daily_Change_Percent
6986cad113de77f2fbc61bf6,2024-08-13,Nikkei 225,Japan,1759.85,1830.28,1402.49,1493.16,34748356,-15.15
6986cad113de77f2fbc5ff20,2022-08-06,Dow Jones,USA,12115.16,12217.13,11692.71,11753.0,36710342,-2.99
6986cad113de77f2fbc620cb,2024-12-15,NASDAQ Composite,USA,31865.2,32083.36,31536.75,31836.44,33234255,-0.09
6986cad113de77f2fbc5ebf5,2021-04-02,Hang Seng,Hong Kong,3812.38,3857.32,3239.68,3525.08,18291068,-7.54
6986cad113de77f2fbc5eda8,2021-05-16,S&P 500,USA,32897.13,33128.4,32401.18,32642.49,46854594,-0.77
6986cad113de77f2fbc5f70f,2022-01-11,CAC 40,France,19396.92,19475.08,18974.61,19197.55,19739851,-1.03
6986cad113de77f2fbc5ddf7,2020-04-09,FTSE 100,UK,3091.76,3451.86,2837.03,3309.22,37065451,7.03
6986cad113de77f2fbc602d7,2022-11-09,FTSE 100,UK,15139.63,15240.82,14683.92,14959.52,18582416,-1.19
6986cad113de77f2fbc610a3,2023-10-28,Hang Seng,Hong Kong,4846.22,5084.93,4512.21,4724.42,21001939,-2.51
6986cad113de77f2fbc60ac1,2023-05-30,KSE 100,Pakistan,35072.87,35591.81,35069.83,35520.45,23308854,1.28
6986cad113de77f2fbc5f3ad,2021-10-17,NASDAQ Composite,USA,20515.89,20953.11,20274.79,20723.62,30442563,1.01
6986cad113de77f2fbc60fd9,2023-10-08,FTSE 100,UK,22109.29,22297.27,21651.53,21803.13,9342249,-1.38
6986cad113de77f2fbc5dc98,2020-03-05,Dow Jones,USA,14765.38,14986.89,14545.57,14886.67,26139317,0.82
6986cad113de77f2fbc5ea40,2021-02-17,SSE Composite,China,2523.13,2864.97,2306.49,2765.7,20453546,9.61
6986cad113de77f2fbc613d7,2024-01-18,Hang Seng,Hong Kong,10540.42,10798.1,10409.78,10589.01,47358013,0.46
6986cad113de77f2fbc5e128,2020-06-30,S&P 500,USA,13869.02,14601.65,13787.91,14331.21,29633590,3.33
6986cad113de77f2fbc5dd02,2020-03-15,SSE Composite,China,14552.78,14671.56,14287.38,14488.17,6446441,-0.44
6986cad113de77f2fbc601c1,2022-10-12,Hang Seng,Hong Kong,2175.48,2394.42,1584.05,1827.97,10434009,-15.97
6986cad113de77f2fbc61f3e,2024-11-05,Nikkei 225,Japan,32764.51,33021.75,32641.91,32937.82,47346164,0.53
6986cad113de77f2fbc60721,2023-02-27,NASDAQ Composite,USA,29047.41,29296.35,28361.07,28628.14,10307459,-1.44
6986cad113de77f2fbc6153a,2024-02-23,S&P 500,USA,3409.12,3873.62,3270.55,3637.72,7697573,6.71
6986cad113de77f2fbc5f09a,2021-07-30,Nikkei 225,Japan,38272.41,38408.0,38114.92,38301.5,22406020,0.08
6986cad113de77f2fbc61d51,2024-09-17,NASDAQ Composite,USA,5979.74,6344.39,5769.88,6129.21,37731564,2.5
6986cad113de77f2fbc60b7e,2023-06-18,SSE Composite,China,22376.47,22942.35,22109.85,22643.24,48121301,1.19
6986cad113de77f2fbc60a3d,2023-05-17,CAC 40,France,4895.61,5278.41,4671.07,5111.58,30429682,4.41
6986cad113de77f2fbc61c04,2024-08-14,SSE Composite,China,32085.65,32673.01,31804.54,32403.79,49059156,0.99
6986cad113de77f2fbc6052c,2023-01-08,S&P 500,USA,34932.43,35122.24,34789.18,35095.05,1551749,0.47
6986cad113de77f2fbc5e7ee,2020-12-20,Nikkei 225,Japan,34098.08,34179.34,33747.99,33760.99,22697360,-0.99
6986cad113de77f2fbc5e3c3,2020-09-04,CAC 40,France,10778.54,11387.61,10586.68,11173.08,33284142,3.66
6986cad113de77f2fbc61def,2024-10-02,KSE 100,Pakistan,27001.91,27101.78,26728.42,26751.31,7041120,-0.93
6986cad113de77f2fbc5dcf0,2020-03-14,S&P 500,USA,34712.9,34974.12,34415.69,34799.83,29905854,0.25
6986cad113de77f2fbc6149c,2024-02-07,Dow Jones,USA,36218.68,36481.76,36009.51,36026.02,24543014,-0.53
6986cad113de77f2fbc5e8c8,2021-01-11,Dow Jones,USA,30502.87,30717.42,30260.94,30371.78,6860245,-0.43
6986cad113de77f2fbc603a4,2022-11-29,SSE Composite,China,8547.76,9082.94,8518.94,9029.41,34502480,5.63
6986cad113de77f2fbc5f575,2021-12-01,CAC 40,France,7087.24,7758.18,7074.47,7556.21,26491215,6.62
6986cad113de77f2fbc61611,2024-03-15,Hang Seng,Hong Kong,39671.55,39785.7,39348.29,39368.97,38024882,-0.76
6986cad113de77f2fbc61f0c,2024-10-31,Nikkei 225,Japan,17136.39,17352.15,16583.93,16659.47,16593985,-2.78
6986cad113de77f2fbc6072d,2023-02-28,FTSE 100,UK,14438.09,14455.53,14305.13,14318.03,48205522,-0.83
6986cad113de77f2fbc5f772,2022-01-21,DAX,Germany,33815.41,34107.06,33562.8,33801.84,47129601,-0.04
6986cad113de77f2fbc61cbe,2024-09-02,Nikkei 225,Japan,39701.15,40115.54,39610.06,39935.97,29196950,0.59
6986cad113de77f2fbc60cd4,2023-07-23,S&P 500,USA,5352.46,5380.48,5033.13,5256.94,27411285,-1.78
6986cad113de77f2fbc614a2,2024-02-07,SSE Composite,China,13975.54,14537.76,13729.16,14428.16,33423000,3.24
6986cad113de77f2fbc60107,2022-09-23,KSE 100,Pakistan,36531.5,37259.18,36459.97,37012.58,15815173,1.32
6986cad113de77f2fbc609e8,2023-05-09,Dow Jones,USA,39047.04,39341.04,38879.41,38953.19,7068029,-0.24
6986cad113de77f2fbc60f66,2023-09-26,SSE Composite,China,12782.83,13448.05,12763.8,13196.06,29728676,3.23
6986cad113de77f2fbc613cc,2024-01-17,Nikkei 225,Japan,22671.38,22699.08,22526.49,22689.47,48495553,0.08
6986cad113de77f2fbc5ea08,2021-02-12,Dow Jones,USA,20527.52,20689.33,20297.2,20411.23,3288897,-0.57
6986cad113de77f2fbc5fefe,2022-08-02,SSE Composite,China,3813.53,3898.25,3306.21,3409.58,25817251,-10.59
6986cad113de77f2fbc5fe44,2022-07-15,Dow Jones,USA,30986.49,31126.46,30918.77,30936.43,10109536,-0.16
6986cad113de77f2fbc5e1dc,2020-07-18,S&P 500,USA,11087.34,11106.57,10874.15,10928.0,11367257,-1.44
6986cad113de77f2fbc5f209,2021-09-05,NASDAQ Composite,USA,27006.95,27218.62,26337.34,26628.97,19460180,-1.4
6986cad113de77f2fbc60d83,2023-08-09,Hang Seng,Hong Kong,8805.55,9029.77,8232.89,8367.27,14777311,-4.98
6986cad113de77f2fbc61ece,2024-10-25,Dow Jones,USA,21649.37,21816.0,21019.13,21201.21,46616448,-2.07
6986cad113de77f2fbc615e4,2024-03-11,S&P 500,USA,36041.63,36488.53,35829.67,36261.93,13559396,0.61
6986cad113de77f2fbc62108,2024-12-21,Dow Jones,USA,14287.32,14428.78,13830.99,14065.87,12936348,-1.55
6986cad113de77f2fbc5db7f,2020-02-06,NASDAQ Composite,USA,6271.49,6899.46,5981.74,6734.6,46624927,7.38
6986cad113de77f2fbc5fe78,2022-07-20,Nikkei 225,Japan,14541.32,14641.91,14328.71,14340.29,15992215,-1.38
6986cad113de77f2fbc5f0c3,2021-08-03,Hang Seng,Hong Kong,36040.07,36156.28,35555.02,35839.15,2615575,-0.56
6986cad113de77f2fbc5e243,2020-07-28,FTSE 100,UK,30756.96,30852.97,30610.53,30841.53,39243923,0.27
6986cad113de77f2fbc606f5,2023-02-22,CAC 40,France,19813.02,20285.9,19802.31,20275.48,30583333,2.33
6986cad113de77f2fbc5f447,2021-11-01,Hang Seng,Hong Kong,39323.54,39327.14,39030.11,39316.72,3876515,-0.02
6986cad113de77f2fbc5df09,2020-05-06,CAC 40,France,28984.89,29463.74,28800.54,29261.72,8920337,0.96
6986cad113de77f2fbc5f580,2021-12-02,SSE Composite,China,7633.21,7682.04,7084.47,7284.59,33501529,-4.57
6986cad113de77f2fbc5fab9,2022-04-15,Hang Seng,Hong Kong,20257.18,20841.51,20071.99,20681.35,6774112,2.09
6986cad113de77f2fbc6197c,2024-06-11,S&P 500,USA,37067.63,37475.8,36937.99,37368.39,23752357,0.81
6986cad113de77f2fbc5ed96,2021-05-14,Dow Jones,USA,5740.1,5854.99,5569.88,5723.56,11678512,-0.29
6986cad113de77f2fbc5f457,2021-11-03,NASDAQ Composite,USA,5784.46,6068.43,5431.85,5523.1,44836629,-4.52
6986cad113de77f2fbc62084,2024-12-08,S&P 500,USA,33367.04,33545.72,33237.65,33309.22,11308015,-0.17
6986cad113de77f2fbc5f895,2022-02-19,CAC 40,France,19839.75,20572.29,19565.67,20288.98,49775477,2.26
6986cad113de77f2fbc5f417,2021-10-27,CAC 40,France,28681.12,28882.97,28437.81,28775.78,1077049,0.33
6986cad113de77f2fbc5e580,2020-10-19,Dow Jones,USA,21222.73,21337.56,21201.04,21261.23,45091236,0.18
6986cad113de77f2fbc600d3,2022-09-18,CAC 40,France,6035.7,6787.24,5800.66,6488.79,45764490,7.51
6986cad113de77f2fbc5f383,2021-10-12,KSE 100,Pakistan,22856.48,23272.91,22851.52,23069.89,28232453,0.93
6986cad113de77f2fbc61cdb,2024-09-05,FTSE 100,UK,12292.49,12578.71,12146.61,12263.67,29014511,-0.23
6986cad113de77f2fbc5fd72,2022-06-24,Dow Jones,USA,1832.05,2034.63,1636.97,1721.92,20349650,-6.01
6986cad113de77f2fbc607a4,2023-03-12,Dow Jones,USA,27155.07,27337.19,26724.28,26727.94,21944009,-1.57
6986cad113de77f2fbc60167,2022-10-03,Hang Seng,Hong Kong,27952.04,28132.06,27252.82,27521.21,34657743,-1.54
6986cad113de77f2fbc61a80,2024-07-07,S&P 500,USA,7353.11,7554.32,7067.38,7144.78,49565257,-2.83
6986cad113de77f2fbc5e54d,2020-10-14,NASDAQ Composite,USA,8994.22,9348.2,8933.05,9180.13,42890380,2.07
6986cad113de77f2fbc5ef30,2021-06-24,Dow Jones,USA,30517.1,30685.82,29933.23,30188.04,17825911,-1.08
6986cad113de77f2fbc60d51,2023-08-04,Hang Seng,Hong Kong,10536.6,11134.99,10408.97,10963.64,34631684,4.05
6986cad113de77f2fbc60e69,2023-09-01,Hang Seng,Hong Kong,29233.81,29626.29,29033.72,29537.72,44612988,1.04
6986cad113de77f2fbc5f9fd,2022-03-27,CAC 40,France,12905.95,13354.63,12756.31,13080.56,36059085,1.35
6986cad113de77f2fbc5e162,2020-07-05,SSE Composite,China,39119.58,39263.78,38766.86,38901.26,49982058,-0.56
6986cad113de77f2fbc5f248,2021-09-11,Nikkei 225,Japan,35691.67,35794.68,35199.11,35367.48,35077490,-0.91
6986cad113de77f2fbc6129a,2023-12-17,SSE Composite,China,3834.16,4206.99,3571.26,4010.73,49075217,4.61
6986cad113de77f2fbc60f6a,2023-09-27,Dow Jones,USA,9836.32,10162.28,9708.59,10129.71,6238429,2.98
6986cad113de77f2fbc5ee15,2021-05-26,KSE 100,Pakistan,27353.81,27650.68,26908.34,27068.45,34187198,-1.04
6986cad113de77f2fbc61bbd,2024-08-07,CAC 40,France,36286.01,36609.56,36255.17,36521.66,42203741,0.65
6986cad113de77f2fbc60a1a,2023-05-14,Dow Jones,USA,2152.12,2362.19,2053.45,2188.35,5053331,1.68
6986cad113de77f2fbc5e62b,2020-11-05,FTSE 100,UK,2564.55,3152.12,2470.96,3049.98,2935204,18.93
6986cad113de77f2fbc60d7a,2023-08-08,DAX,Germany,32004.92,32087.9,31537.19,31598.87,43020794,-1.27
6986cad113de77f2fbc608fd,2023-04-15,CAC 40,France,4021.12,4670.3,3740.96,4414.76,3399864,9.79
6986cad113de77f2fbc61ecc,2024-10-25,S&P 500,USA,8864.65,9122.95,8397.69,8466.25,11386581,-4.49
6986cad113de77f2fbc5f3a9,2021-10-16,CAC 40,France,7876.28,7949.72,7535.17,7628.43,21137899,-3.15
6986cad113de77f2fbc617c8,2024-04-28,Nikkei 225,Japan,10685.44,10920.18,10389.78,10650.61,13127998,-0.33
6986cad113de77f2fbc606da,2023-02-20,S&P 500,USA,27855.88,27933.68,27575.62,27818.74,13444296,-0.13
6986cad113de77f2fbc6130a,2023-12-29,S&P 500,USA,3709.02,3972.57,3408.93,3668.96,38281277,-1.08
6986cad113de77f2fbc61ffb,2024-11-24,FTSE 100,UK,18880.36,19127.0,18741.89,19089.59,17969986,1.11
6986cad113de77f2fbc5e3fd,2020-09-10,Hang Seng,Hong Kong,30548.65,30648.12,30389.06,30612.12,48103045,0.21
6986cad113de77f2fbc5dddf,2020-04-06,KSE 100,Pakistan,33430.09,33647.01,32875.62,33107.42,47684915,-0.97
6986cad113de77f2fbc5fddd,2022-07-04,KSE 100,Pakistan,11661.7,11860.86,11643.52,11788.91,24124034,1.09
6986cad113de77f2fbc61ce7,2024-09-06,Hang Seng,Hong Kong,9226.57,9514.28,9155.01,9305.73,22846487,0.86
6986cad113de77f2fbc616e9,2024-04-06,NASDAQ Composite,USA,37821.38,37939.87,37237.98,37340.28,21170169,-1.27
6986cad113de77f2fbc61a90,2024-07-08,DAX,Germany,39655.24,39759.8,39435.65,39514.59,10118739,-0.35
6986cad113de77f2fbc5f008,2021-07-15,SSE Composite,China,11538.94,11738.13,11358.38,11702.64,1457323,1.42
6986cad113de77f2fbc60fa2,2023-10-02,SSE Composite,China,11747.12,11840.15,11573.82,11726.78,1966134,-0.17
6986cad113de77f2fbc5f06a,2021-07-25,DAX,Germany,27032.47,27665.81,26984.9,27470.21,7631065,1.62
